,date,year,month,day,time,hope_discharge_m3_s,carbon_class,AMLE_loadest
431,2023-03-18,2023,3,18,2200,583.8878663,DBC,22.05
432,2023-03-18,2023,3,18,2300,586.1531927,DBC,22.23
433,2023-03-19,2023,3,19,0,588.1353532,DBC,22.39
434,2023-03-19,2023,3,19,100,590.6838454,DBC,22.59
435,2023-03-19,2023,3,19,200,592.0996744,DBC,22.7
436,2023-03-19,2023,3,19,300,594.3650007,DBC,22.88
437,2023-03-19,2023,3,19,400,594.9313323,DBC,22.93
438,2023-03-19,2023,3,19,500,594.9313323,DBC,22.91
439,2023-03-19,2023,3,19,600,594.9313323,DBC,22.88
440,2023-03-19,2023,3,19,700,594.6481665,DBC,22.85
441,2023-03-19,2023,3,19,800,593.5155033,DBC,22.74
442,2023-03-19,2023,3,19,900,591.5333428,DBC,22.56
443,2023-03-19,2023,3,19,1000,590.6838454,DBC,22.47
444,2023-03-19,2023,3,19,1100,589.5511822,DBC,22.36
445,2023-03-19,2023,3,19,1200,588.1353532,DBC,22.21
446,2023-03-19,2023,3,19,1300,586.7195243,DBC,22.08
447,2023-03-19,2023,3,19,1400,585.5868611,DBC,21.98
448,2023-03-19,2023,3,19,1500,584.4541979,DBC,21.87
449,2023-03-19,2023,3,19,1600,584.1710321,DBC,21.83
450,2023-03-19,2023,3,19,1700,584.1710321,DBC,21.82
451,2023-03-19,2023,3,19,1800,584.4541979,DBC,21.82
452,2023-03-19,2023,3,19,1900,585.5868611,DBC,21.91
453,2023-03-19,2023,3,19,2000,585.8700269,DBC,21.91
454,2023-03-19,2023,3,19,2100,586.1531927,DBC,21.92
455,2023-03-19,2023,3,19,2200,586.4363585,DBC,21.92
456,2023-03-19,2023,3,19,2300,587.2858559,DBC,21.98
457,2023-03-20,2023,3,20,0,588.418519,DBC,22.07
458,2023-03-20,2023,3,20,100,589.5511822,DBC,22.14
459,2023-03-20,2023,3,20,200,590.9670112,DBC,22.26
460,2023-03-20,2023,3,20,300,591.8165086,DBC,22.31
461,2023-03-20,2023,3,20,400,593.5155033,DBC,22.45
462,2023-03-20,2023,3,20,500,593.7986691,DBC,22.46
463,2023-03-20,2023,3,20,600,594.3650007,DBC,22.48
464,2023-03-20,2023,3,20,700,594.6481665,DBC,22.49
465,2023-03-20,2023,3,20,800,594.3650007,DBC,22.46
466,2023-03-20,2023,3,20,900,594.0818349,DBC,22.43
467,2023-03-20,2023,3,20,1000,594.3650007,DBC,22.44
468,2023-03-20,2023,3,20,1100,593.5155033,DBC,22.33
469,2023-03-20,2023,3,20,1200,591.8165086,DBC,22.19
470,2023-03-20,2023,3,20,1300,591.5333428,DBC,22.13
471,2023-03-20,2023,3,20,1400,590.9670112,DBC,22.07
472,2023-03-20,2023,3,20,1500,588.9848506,DBC,21.91
473,2023-03-20,2023,3,20,1600,587.5690217,DBC,21.77
474,2023-03-20,2023,3,20,1700,587.8521875,DBC,21.77
475,2023-03-20,2023,3,20,1800,588.7016848,DBC,21.84
476,2023-03-20,2023,3,20,1900,590.9670112,DBC,22.01
477,2023-03-20,2023,3,20,2000,591.8165086,DBC,22.07
478,2023-03-20,2023,3,20,2100,593.5155033,DBC,22.2
479,2023-03-20,2023,3,20,2200,595.7808297,DBC,22.37
480,2023-03-20,2023,3,20,2300,598.3293218,DBC,22.57
481,2023-03-21,2023,3,21,0,599.461985,DBC,22.66
482,2023-03-21,2023,3,21,100,600.877814,DBC,22.77
483,2023-03-21,2023,3,21,200,602.8599745,DBC,22.92
484,2023-03-21,2023,3,21,300,604.2758035,DBC,23.03
485,2023-03-21,2023,3,21,400,605.6916325,DBC,23.13
486,2023-03-21,2023,3,21,500,608.5232904,DBC,23.34
487,2023-03-21,2023,3,21,600,611.9212799,DBC,23.63
488,2023-03-21,2023,3,21,700,616.4519326,DBC,24
489,2023-03-21,2023,3,21,800,619.2835905,DBC,24.22
490,2023-03-21,2023,3,21,900,621.5489169,DBC,24.41
491,2023-03-21,2023,3,21,1000,622.1152485,DBC,24.45
492,2023-03-21,2023,3,21,1100,623.5310774,DBC,24.55
493,2023-03-21,2023,3,21,1200,622.9647459,DBC,24.48
494,2023-03-21,2023,3,21,1300,621.2657511,DBC,24.33
495,2023-03-21,2023,3,21,1400,621.2657511,DBC,24.31
496,2023-03-21,2023,3,21,1500,621.5489169,DBC,24.31
497,2023-03-21,2023,3,21,1600,622.1152485,DBC,24.34
498,2023-03-21,2023,3,21,1700,623.5310774,DBC,24.45
499,2023-03-21,2023,3,21,1800,622.9647459,DBC,24.4
500,2023-03-21,2023,3,21,1900,623.8142432,DBC,24.44
501,2023-03-21,2023,3,21,2000,624.3805748,DBC,24.47
502,2023-03-21,2023,3,21,2100,624.9469064,DBC,24.51
503,2023-03-21,2023,3,21,2200,624.9469064,DBC,24.49
504,2023-03-21,2023,3,21,2300,624.6637406,DBC,24.44
505,2023-03-22,2023,3,22,0,623.8142432,DBC,24.36
506,2023-03-22,2023,3,22,100,622.9647459,DBC,24.26
507,2023-03-22,2023,3,22,200,624.097409,DBC,24.35
508,2023-03-22,2023,3,22,300,625.2300722,DBC,24.44
509,2023-03-22,2023,3,22,400,626.929067,DBC,24.57
510,2023-03-22,2023,3,22,500,628.6280617,DBC,24.71
511,2023-03-22,2023,3,22,600,629.1943933,DBC,24.73
512,2023-03-22,2023,3,22,700,628.6280617,DBC,24.65
513,2023-03-22,2023,3,22,800,628.6280617,DBC,24.64
514,2023-03-22,2023,3,22,900,628.9112275,DBC,24.66
515,2023-03-22,2023,3,22,1000,628.6280617,DBC,24.61
516,2023-03-22,2023,3,22,1100,628.0617301,DBC,24.54
517,2023-03-22,2023,3,22,1200,626.929067,DBC,24.43
518,2023-03-22,2023,3,22,1300,626.6459012,DBC,24.39
519,2023-03-22,2023,3,22,1400,623.5310774,DBC,24.11
520,2023-03-22,2023,3,22,1500,622.9647459,DBC,24.04
521,2023-03-22,2023,3,22,1600,622.1152485,DBC,23.97
522,2023-03-22,2023,3,22,1700,623.5310774,DBC,24.07
523,2023-03-22,2023,3,22,1800,624.6637406,DBC,24.14
524,2023-03-22,2023,3,22,1900,623.8142432,DBC,24.05
525,2023-03-22,2023,3,22,2000,621.8320827,DBC,23.88
526,2023-03-22,2023,3,22,2100,617.0182642,DBC,23.44
527,2023-03-22,2023,3,22,2200,609.9391194,DBC,22.83
528,2023-03-22,2023,3,22,2300,600.0283166,DBC,21.98
529,2023-03-23,2023,3,23,0,590.9670112,DBC,21.22
530,2023-03-23,2023,3,23,100,584.4541979,DBC,20.69
531,2023-03-23,2023,3,23,200,579.3572136,DBC,20.25
532,2023-03-23,2023,3,23,300,575.9592241,DBC,19.97
533,2023-03-23,2023,3,23,400,573.9770636,DBC,19.8
534,2023-03-23,2023,3,23,500,573.6938978,DBC,19.78
535,2023-03-23,2023,3,23,600,571.994903,DBC,19.61
536,2023-03-23,2023,3,23,700,571.7117372,DBC,19.57
537,2023-03-23,2023,3,23,800,570.8622398,DBC,19.51
538,2023-03-23,2023,3,23,900,568.8800793,DBC,19.32
539,2023-03-23,2023,3,23,1000,564.9157582,DBC,19.01
540,2023-03-23,2023,3,23,1100,558.9692765,DBC,18.53
541,2023-03-23,2023,3,23,1200,552.7396291,DBC,18.04
542,2023-03-23,2023,3,23,1300,545.6604842,DBC,17.48
543,2023-03-23,2023,3,23,1400,539.7140025,DBC,17.02
544,2023-03-23,2023,3,23,1500,534.6170183,DBC,16.62
545,2023-03-23,2023,3,23,1600,534.0506867,DBC,16.57
546,2023-03-23,2023,3,23,1700,532.0685261,DBC,16.41
547,2023-03-23,2023,3,23,1800,531.7853603,DBC,16.37
548,2023-03-23,2023,3,23,1900,529.2368682,DBC,16.18
549,2023-03-23,2023,3,23,2000,531.2190287,DBC,16.3
550,2023-03-23,2023,3,23,2100,532.6348577,DBC,16.4
551,2023-03-23,2023,3,23,2200,532.9180235,DBC,16.42
552,2023-03-23,2023,3,23,2300,533.2011893,DBC,16.42
553,2023-03-24,2023,3,24,0,534.3338525,DBC,16.5
554,2023-03-24,2023,3,24,100,535.4665156,DBC,16.58
555,2023-03-24,2023,3,24,200,537.1655104,DBC,16.69
556,2023-03-24,2023,3,24,300,537.1655104,DBC,16.67
557,2023-03-24,2023,3,24,400,537.731842,DBC,16.7
558,2023-03-24,2023,3,24,500,538.5813394,DBC,16.76
559,2023-03-24,2023,3,24,600,539.4308368,DBC,16.8
560,2023-03-24,2023,3,24,700,539.4308368,DBC,16.78
561,2023-03-24,2023,3,24,800,538.2981736,DBC,16.7
562,2023-03-24,2023,3,24,900,538.2981736,DBC,16.68
563,2023-03-24,2023,3,24,1000,537.731842,DBC,16.62
564,2023-03-24,2023,3,24,1100,536.8823446,DBC,16.55
565,2023-03-24,2023,3,24,1200,536.0328472,DBC,16.49
566,2023-03-24,2023,3,24,1300,536.5991788,DBC,16.51
567,2023-03-24,2023,3,24,1400,534.0506867,DBC,16.3
568,2023-03-24,2023,3,24,1500,534.3338525,DBC,16.33
569,2023-03-24,2023,3,24,1600,535.4665156,DBC,16.39
570,2023-03-24,2023,3,24,1700,535.4665156,DBC,16.38
571,2023-03-24,2023,3,24,1800,534.9001841,DBC,16.32
572,2023-03-24,2023,3,24,1900,534.3338525,DBC,16.27
573,2023-03-24,2023,3,24,2000,534.6170183,DBC,16.27
574,2023-03-24,2023,3,24,2100,534.3338525,DBC,16.25
575,2023-03-24,2023,3,24,2200,534.6170183,DBC,16.25
576,2023-03-24,2023,3,24,2300,534.9001841,DBC,16.27
577,2023-03-25,2023,3,25,0,536.5991788,DBC,16.38
578,2023-03-25,2023,3,25,100,538.2981736,DBC,16.5
579,2023-03-25,2023,3,25,200,539.7140025,DBC,16.58
580,2023-03-25,2023,3,25,300,541.6961631,DBC,16.72
581,2023-03-25,2023,3,25,400,543.1119921,DBC,16.82
582,2023-03-25,2023,3,25,500,543.1119921,DBC,16.79
583,2023-03-25,2023,3,25,600,543.6783237,DBC,16.83
584,2023-03-25,2023,3,25,700,542.5456605,DBC,16.72
585,2023-03-25,2023,3,25,800,541.6961631,DBC,16.65
586,2023-03-25,2023,3,25,900,540.5634999,DBC,16.56
587,2023-03-25,2023,3,25,1000,539.7140025,DBC,16.49
588,2023-03-25,2023,3,25,1100,538.0150078,DBC,16.34
589,2023-03-25,2023,3,25,1200,537.731842,DBC,16.33
590,2023-03-25,2023,3,25,1300,536.316013,DBC,16.21
591,2023-03-25,2023,3,25,1400,535.7496814,DBC,16.16
592,2023-03-25,2023,3,25,1500,536.0328472,DBC,16.15
593,2023-03-25,2023,3,25,1600,534.3338525,DBC,16.02
594,2023-03-25,2023,3,25,1700,532.9180235,DBC,15.92
595,2023-03-25,2023,3,25,1800,533.2011893,DBC,15.92
596,2023-03-25,2023,3,25,1900,533.2011893,DBC,15.91
597,2023-03-25,2023,3,25,2000,533.4843551,DBC,15.92
598,2023-03-25,2023,3,25,2100,534.0506867,DBC,15.93
599,2023-03-25,2023,3,25,2200,534.3338525,DBC,15.96
600,2023-03-25,2023,3,25,2300,535.7496814,DBC,16.04
601,2023-03-26,2023,3,26,0,537.731842,DBC,16.18
602,2023-03-26,2023,3,26,100,538.8645052,DBC,16.25
603,2023-03-26,2023,3,26,200,539.7140025,DBC,16.28
604,2023-03-26,2023,3,26,300,539.7140025,DBC,16.29
605,2023-03-26,2023,3,26,400,539.4308368,DBC,16.25
606,2023-03-26,2023,3,26,500,539.7140025,DBC,16.26
607,2023-03-26,2023,3,26,600,540.5634999,DBC,16.31
608,2023-03-26,2023,3,26,700,541.4129973,DBC,16.36
609,2023-03-26,2023,3,26,800,543.1119921,DBC,16.47
610,2023-03-26,2023,3,26,900,543.1119921,DBC,16.46
611,2023-03-26,2023,3,26,1000,543.9614895,DBC,16.51
612,2023-03-26,2023,3,26,1100,544.527821,DBC,16.53
613,2023-03-26,2023,3,26,1200,544.2446552,DBC,16.5
614,2023-03-26,2023,3,26,1300,543.9614895,DBC,16.47
615,2023-03-26,2023,3,26,1400,543.3951579,DBC,16.41
616,2023-03-26,2023,3,26,1500,542.5456605,DBC,16.34
617,2023-03-26,2023,3,26,1600,541.6961631,DBC,16.28
618,2023-03-26,2023,3,26,1700,541.6961631,DBC,16.27
619,2023-03-26,2023,3,26,1800,543.1119921,DBC,16.36
620,2023-03-26,2023,3,26,1900,543.3951579,DBC,16.36
621,2023-03-26,2023,3,26,2000,543.6783237,DBC,16.36
622,2023-03-26,2023,3,26,2100,543.9614895,DBC,16.36
623,2023-03-26,2023,3,26,2200,543.9614895,DBC,16.35
624,2023-03-26,2023,3,26,2300,543.9614895,DBC,16.34
625,2023-03-27,2023,3,27,0,544.2446552,DBC,16.36
626,2023-03-27,2023,3,27,100,544.527821,DBC,16.37
627,2023-03-27,2023,3,27,200,544.2446552,DBC,16.34
628,2023-03-27,2023,3,27,300,543.9614895,DBC,16.29
629,2023-03-27,2023,3,27,400,543.1119921,DBC,16.23
630,2023-03-27,2023,3,27,500,542.2624947,DBC,16.16
631,2023-03-27,2023,3,27,600,541.1298315,DBC,16.06
632,2023-03-27,2023,3,27,700,540.8466657,DBC,16.02
633,2023-03-27,2023,3,27,800,540.5634999,DBC,16
634,2023-03-27,2023,3,27,900,541.4129973,DBC,16.04
635,2023-03-27,2023,3,27,1000,541.4129973,DBC,16.04
636,2023-03-27,2023,3,27,1100,541.6961631,DBC,16.03
637,2023-03-27,2023,3,27,1200,542.5456605,DBC,16.09
638,2023-03-27,2023,3,27,1300,543.6783237,DBC,16.16
639,2023-03-27,2023,3,27,1400,544.2446552,DBC,16.19
640,2023-03-27,2023,3,27,1500,543.9614895,DBC,16.15
641,2023-03-27,2023,3,27,1600,545.6604842,DBC,16.26
642,2023-03-27,2023,3,27,1700,548.4921421,DBC,16.45
643,2023-03-27,2023,3,27,1800,547.9258106,DBC,16.4
644,2023-03-27,2023,3,27,1900,547.9258106,DBC,16.38
645,2023-03-27,2023,3,27,2000,548.2089764,DBC,16.39
646,2023-03-27,2023,3,27,2100,548.4921421,DBC,16.4
647,2023-03-27,2023,3,27,2200,548.7753079,DBC,16.41
648,2023-03-27,2023,3,27,2300,547.9258106,DBC,16.34
649,2023-03-28,2023,3,28,0,545.94365,DBC,16.18
650,2023-03-28,2023,3,28,100,542.8288263,DBC,15.96
651,2023-03-28,2023,3,28,200,541.1298315,DBC,15.82
652,2023-03-28,2023,3,28,300,541.4129973,DBC,15.82
653,2023-03-28,2023,3,28,400,542.8288263,DBC,15.92
654,2023-03-28,2023,3,28,500,545.94365,DBC,16.13
655,2023-03-28,2023,3,28,600,549.3416395,DBC,16.35
656,2023-03-28,2023,3,28,700,552.4564633,DBC,16.57
657,2023-03-28,2023,3,28,800,553.3059606,DBC,16.61
658,2023-03-28,2023,3,28,900,553.5891264,DBC,16.62
659,2023-03-28,2023,3,28,1000,551.6069659,DBC,16.47
660,2023-03-28,2023,3,28,1100,549.0584737,DBC,16.28
661,2023-03-28,2023,3,28,1200,545.94365,DBC,16.03
662,2023-03-28,2023,3,28,1300,543.3951579,DBC,15.85
663,2023-03-28,2023,3,28,1400,540.2803341,DBC,15.61
664,2023-03-28,2023,3,28,1500,538.0150078,DBC,15.45
665,2023-03-28,2023,3,28,1600,537.1655104,DBC,15.38
666,2023-03-28,2023,3,28,1700,537.1655104,DBC,15.36
667,2023-03-28,2023,3,28,1800,535.7496814,DBC,15.25
668,2023-03-28,2023,3,28,1900,537.1655104,DBC,15.34
669,2023-03-28,2023,3,28,2000,539.4308368,DBC,15.48
670,2023-03-28,2023,3,28,2100,540.2803341,DBC,15.52
671,2023-03-28,2023,3,28,2200,543.6783237,DBC,15.75
672,2023-03-28,2023,3,28,2300,547.6426448,DBC,16.02
673,2023-03-29,2023,3,29,0,551.3238001,DBC,16.26
674,2023-03-29,2023,3,29,100,555.2881212,DBC,16.54
675,2023-03-29,2023,3,29,200,557.2702817,DBC,16.67
676,2023-03-29,2023,3,29,300,559.5356081,DBC,16.82
677,2023-03-29,2023,3,29,400,562.0841002,DBC,16.99
678,2023-03-29,2023,3,29,500,563.4999292,DBC,17.08
679,2023-03-29,2023,3,29,600,565.198924,DBC,17.19
680,2023-03-29,2023,3,29,700,566.3315871,DBC,17.25
681,2023-03-29,2023,3,29,800,566.0484214,DBC,17.22
682,2023-03-29,2023,3,29,900,564.9157582,DBC,17.12
683,2023-03-29,2023,3,29,1000,564.0662608,DBC,17.05
684,2023-03-29,2023,3,29,1100,562.367266,DBC,16.91
685,2023-03-29,2023,3,29,1200,560.6682713,DBC,16.78
686,2023-03-29,2023,3,29,1300,558.6861107,DBC,16.62
687,2023-03-29,2023,3,29,1400,555.0049554,DBC,16.35
688,2023-03-29,2023,3,29,1500,554.4386238,DBC,16.29
689,2023-03-29,2023,3,29,1600,553.8722922,DBC,16.26
690,2023-03-29,2023,3,29,1700,555.2881212,DBC,16.33
691,2023-03-29,2023,3,29,1800,556.1376186,DBC,16.38
692,2023-03-29,2023,3,29,1900,557.8366133,DBC,16.48
693,2023-03-29,2023,3,29,2000,560.6682713,DBC,16.68
694,2023-03-29,2023,3,29,2100,563.4999292,DBC,16.86
695,2023-03-29,2023,3,29,2200,566.8979187,DBC,17.09
696,2023-03-29,2023,3,29,2300,570.579074,DBC,17.34
697,2023-03-30,2023,3,30,0,575.1097267,DBC,17.65
698,2023-03-30,2023,3,30,100,577.6582189,DBC,17.83
699,2023-03-30,2023,3,30,200,580.4898768,DBC,18.02
700,2023-03-30,2023,3,30,300,582.4720374,DBC,18.14
701,2023-03-30,2023,3,30,400,582.1888716,DBC,18.1
702,2023-03-30,2023,3,30,500,581.3393742,DBC,18.04
703,2023-03-30,2023,3,30,600,579.6403794,DBC,17.9
704,2023-03-30,2023,3,30,700,577.9413847,DBC,17.77
705,2023-03-30,2023,3,30,800,575.9592241,DBC,17.59
706,2023-03-30,2023,3,30,900,573.6938978,DBC,17.43
707,2023-03-30,2023,3,30,1000,572.2780688,DBC,17.31
708,2023-03-30,2023,3,30,1100,568.8800793,DBC,17.07
709,2023-03-30,2023,3,30,1200,566.8979187,DBC,16.91
710,2023-03-30,2023,3,30,1300,566.0484214,DBC,16.84
711,2023-03-30,2023,3,30,1400,564.6325924,DBC,16.71
712,2023-03-30,2023,3,30,1500,562.9335976,DBC,16.58
713,2023-03-30,2023,3,30,1600,561.5177687,DBC,16.47
714,2023-03-30,2023,3,30,1700,562.6504318,DBC,16.54
715,2023-03-30,2023,3,30,1800,564.0662608,DBC,16.63
716,2023-03-30,2023,3,30,1900,564.9157582,DBC,16.68
717,2023-03-30,2023,3,30,2000,566.6147529,DBC,16.79
718,2023-03-30,2023,3,30,2100,567.1810845,DBC,16.8
719,2023-03-30,2023,3,30,2200,569.1632451,DBC,16.94
720,2023-03-30,2023,3,30,2300,570.579074,DBC,17.03
721,2023-03-31,2023,3,31,0,574.2602294,DBC,17.26
722,2023-03-31,2023,3,31,100,577.0918873,DBC,17.45
723,2023-03-31,2023,3,31,200,579.0740479,DBC,17.58
724,2023-03-31,2023,3,31,300,582.1888716,DBC,17.79
725,2023-03-31,2023,3,31,400,583.8878663,DBC,17.9
726,2023-03-31,2023,3,31,500,585.3036953,DBC,17.98
727,2023-03-31,2023,3,31,600,584.1710321,DBC,17.88
728,2023-03-31,2023,3,31,700,584.1710321,DBC,17.88
729,2023-03-31,2023,3,31,800,581.62254,DBC,17.69
730,2023-03-31,2023,3,31,900,581.3393742,DBC,17.65
731,2023-03-31,2023,3,31,1000,580.206711,DBC,17.56
732,2023-03-31,2023,3,31,1100,577.9413847,DBC,17.39
733,2023-03-31,2023,3,31,1200,576.8087215,DBC,17.28
734,2023-03-31,2023,3,31,1300,574.5433952,DBC,17.11
735,2023-03-31,2023,3,31,1400,574.826561,DBC,17.12
736,2023-03-31,2023,3,31,1500,576.2423899,DBC,17.2
737,2023-03-31,2023,3,31,1600,576.2423899,DBC,17.19
738,2023-03-31,2023,3,31,1700,576.8087215,DBC,17.22
739,2023-03-31,2023,3,31,1800,576.8087215,DBC,17.21
740,2023-03-31,2023,3,31,1900,576.8087215,DBC,17.19
741,2023-03-31,2023,3,31,2000,577.3750531,DBC,17.23
742,2023-03-31,2023,3,31,2100,579.0740479,DBC,17.33
743,2023-03-31,2023,3,31,2200,581.9057058,DBC,17.52
744,2023-03-31,2023,3,31,2300,585.8700269,DBC,17.78
745,2023-04-01,2023,4,1,0,589.2680164,DBC,18.01
746,2023-04-01,2023,4,1,100,594.0818349,DBC,18.32
747,2023-04-01,2023,4,1,200,596.9134929,DBC,18.52
748,2023-04-01,2023,4,1,300,601.4441455,DBC,18.83
749,2023-04-01,2023,4,1,400,603.1431403,DBC,18.94
750,2023-04-01,2023,4,1,500,605.9747982,DBC,19.12
751,2023-04-01,2023,4,1,600,607.9569588,DBC,19.24
752,2023-04-01,2023,4,1,700,607.3906272,DBC,19.21
753,2023-04-01,2023,4,1,800,605.9747982,DBC,19.09
754,2023-04-01,2023,4,1,900,605.6916325,DBC,19.06
755,2023-04-01,2023,4,1,1000,603.9926377,DBC,18.9
756,2023-04-01,2023,4,1,1100,601.4441455,DBC,18.72
757,2023-04-01,2023,4,1,1200,600.3114824,DBC,18.62
758,2023-04-01,2023,4,1,1300,599.1788192,DBC,18.51
759,2023-04-01,2023,4,1,1400,598.046156,DBC,18.43
760,2023-04-01,2023,4,1,1500,596.9134929,DBC,18.33
761,2023-04-01,2023,4,1,1600,597.4798244,DBC,18.36
762,2023-04-01,2023,4,1,1700,596.6303271,DBC,18.28
763,2023-04-01,2023,4,1,1800,596.3471613,DBC,18.25
764,2023-04-01,2023,4,1,1900,596.9134929,DBC,18.27
765,2023-04-01,2023,4,1,2000,598.046156,DBC,18.34
766,2023-04-01,2023,4,1,2100,600.877814,DBC,18.52
767,2023-04-01,2023,4,1,2200,602.8599745,DBC,18.64
768,2023-04-01,2023,4,1,2300,603.9926377,DBC,18.72
769,2023-04-02,2023,4,2,0,603.9926377,DBC,18.7
770,2023-04-02,2023,4,2,100,605.1253009,DBC,18.77
771,2023-04-02,2023,4,2,200,605.9747982,DBC,18.82
772,2023-04-02,2023,4,2,300,605.1253009,DBC,18.74
773,2023-04-02,2023,4,2,400,605.6916325,DBC,18.76
774,2023-04-02,2023,4,2,500,605.1253009,DBC,18.7
775,2023-04-02,2023,4,2,600,604.5589693,DBC,18.66
776,2023-04-02,2023,4,2,700,603.7094719,DBC,18.57
777,2023-04-02,2023,4,2,800,601.7273113,DBC,18.43
778,2023-04-02,2023,4,2,900,601.1609798,DBC,18.37
779,2023-04-02,2023,4,2,1000,600.3114824,DBC,18.31
780,2023-04-02,2023,4,2,1100,599.461985,DBC,18.23
781,2023-04-02,2023,4,2,1200,598.6124876,DBC,18.14
782,2023-04-02,2023,4,2,1300,596.9134929,DBC,18.02
783,2023-04-02,2023,4,2,1400,594.9313323,DBC,17.87
784,2023-04-02,2023,4,2,1500,594.3650007,DBC,17.82
785,2023-04-02,2023,4,2,1600,591.5333428,DBC,17.61
786,2023-04-02,2023,4,2,1700,591.250177,DBC,17.57
787,2023-04-02,2023,4,2,1800,593.7986691,DBC,17.74
788,2023-04-02,2023,4,2,1900,596.0639955,DBC,17.88
789,2023-04-02,2023,4,2,2000,595.7808297,DBC,17.85
790,2023-04-02,2023,4,2,2100,596.9134929,DBC,17.9
791,2023-04-02,2023,4,2,2200,597.7629902,DBC,17.94
792,2023-04-02,2023,4,2,2300,598.3293218,DBC,17.98
793,2023-04-03,2023,4,3,0,598.6124876,DBC,17.99
794,2023-04-03,2023,4,3,100,600.0283166,DBC,18.07
795,2023-04-03,2023,4,3,200,601.7273113,DBC,18.17
796,2023-04-03,2023,4,3,300,603.4263061,DBC,18.28
797,2023-04-03,2023,4,3,400,605.6916325,DBC,18.41
798,2023-04-03,2023,4,3,500,607.9569588,DBC,18.57
799,2023-04-03,2023,4,3,600,608.5232904,DBC,18.58
800,2023-04-03,2023,4,3,700,609.9391194,DBC,18.67
801,2023-04-03,2023,4,3,800,610.7886167,DBC,18.71
802,2023-04-03,2023,4,3,900,610.5054509,DBC,18.68
803,2023-04-03,2023,4,3,1000,611.3549483,DBC,18.72
804,2023-04-03,2023,4,3,1100,610.7886167,DBC,18.67
805,2023-04-03,2023,4,3,1200,609.6559536,DBC,18.58
806,2023-04-03,2023,4,3,1300,608.5232904,DBC,18.49
807,2023-04-03,2023,4,3,1400,609.9391194,DBC,18.57
808,2023-04-03,2023,4,3,1500,608.5232904,DBC,18.45
809,2023-04-03,2023,4,3,1600,608.5232904,DBC,18.44
810,2023-04-03,2023,4,3,1700,608.5232904,DBC,18.43
811,2023-04-03,2023,4,3,1800,609.3727878,DBC,18.46
812,2023-04-03,2023,4,3,1900,609.9391194,DBC,18.48
813,2023-04-03,2023,4,3,2000,610.2222851,DBC,18.5
814,2023-04-03,2023,4,3,2100,609.3727878,DBC,18.43
815,2023-04-03,2023,4,3,2200,608.8064562,DBC,18.38
816,2023-04-03,2023,4,3,2300,610.7886167,DBC,18.48
817,2023-04-04,2023,4,4,0,610.5054509,DBC,18.45
818,2023-04-04,2023,4,4,100,611.3549483,DBC,18.51
819,2023-04-04,2023,4,4,200,611.9212799,DBC,18.53
820,2023-04-04,2023,4,4,300,611.3549483,DBC,18.48
821,2023-04-04,2023,4,4,400,611.3549483,DBC,18.45
822,2023-04-04,2023,4,4,500,611.9212799,DBC,18.49
823,2023-04-04,2023,4,4,600,613.0539431,DBC,18.55
824,2023-04-04,2023,4,4,700,614.1866063,DBC,18.61
825,2023-04-04,2023,4,4,800,614.1866063,DBC,18.61
826,2023-04-04,2023,4,4,900,615.0361036,DBC,18.63
827,2023-04-04,2023,4,4,1000,614.4697721,DBC,18.59
828,2023-04-04,2023,4,4,1100,614.1866063,DBC,18.55
829,2023-04-04,2023,4,4,1200,613.9034405,DBC,18.52
830,2023-04-04,2023,4,4,1300,612.4876115,DBC,18.4
831,2023-04-04,2023,4,4,1400,611.0717825,DBC,18.3
832,2023-04-04,2023,4,4,1500,611.3549483,DBC,18.31
833,2023-04-04,2023,4,4,1600,611.6381141,DBC,18.3
834,2023-04-04,2023,4,4,1700,610.5054509,DBC,18.2
835,2023-04-04,2023,4,4,1800,613.3371089,DBC,18.39
836,2023-04-04,2023,4,4,1900,614.7529378,DBC,18.48
837,2023-04-04,2023,4,4,2000,614.4697721,DBC,18.43
838,2023-04-04,2023,4,4,2100,614.1866063,DBC,18.41
839,2023-04-04,2023,4,4,2200,614.1866063,DBC,18.38
840,2023-04-04,2023,4,4,2300,614.1866063,DBC,18.38
841,2023-04-05,2023,4,5,0,615.0361036,DBC,18.42
842,2023-04-05,2023,4,5,100,616.7350984,DBC,18.52
843,2023-04-05,2023,4,5,200,617.5845958,DBC,18.56
844,2023-04-05,2023,4,5,300,617.8677616,DBC,18.58
845,2023-04-05,2023,4,5,400,619.2835905,DBC,18.65
846,2023-04-05,2023,4,5,500,619.8499221,DBC,18.67
847,2023-04-05,2023,4,5,600,619.8499221,DBC,18.65
848,2023-04-05,2023,4,5,700,619.8499221,DBC,18.64
849,2023-04-05,2023,4,5,800,619.0004247,DBC,18.58
850,2023-04-05,2023,4,5,900,617.8677616,DBC,18.49
851,2023-04-05,2023,4,5,1000,619.0004247,DBC,18.53
852,2023-04-05,2023,4,5,1100,616.4519326,DBC,18.35
853,2023-04-05,2023,4,5,1200,615.885601,DBC,18.31
854,2023-04-05,2023,4,5,1300,612.4876115,DBC,18.05
855,2023-04-05,2023,4,5,1400,611.6381141,DBC,17.98
856,2023-04-05,2023,4,5,1500,612.4876115,DBC,18.03
857,2023-04-05,2023,4,5,1600,610.7886167,DBC,17.9
858,2023-04-05,2023,4,5,1700,613.0539431,DBC,18.03
859,2023-04-05,2023,4,5,1800,613.6202747,DBC,18.05
